,Date/Time,Lat,Lon,Base,Hour,KMEANS5_labels,DBSCAN_labels,AGGC_label,Day,KMEANS_label,DBSCAN_label
10759,2014-06-10 17:25:00,40.7531,-73.9982,0,17,7,0,2,1,4,0
519322,2014-06-10 04:13:00,40.7408,-73.9799,3,4,7,0,2,1,4,0
573698,2014-06-17 23:55:00,40.7381,-73.988,3,23,2,0,2,1,0,0
317600,2014-06-09 08:47:00,40.7474,-73.9812,2,8,7,0,2,0,4,0
625880,2014-06-26 08:40:00,40.7611,-73.9706,3,8,7,0,2,3,4,0
326749,2014-06-10 20:49:00,40.7516,-73.9822,2,20,7,0,2,1,4,0
318227,2014-06-09 10:39:00,40.7448,-73.9948,2,10,7,0,2,0,4,0
591128,2014-06-20 12:04:00,40.7416,-73.9874,3,12,7,0,2,4,4,0
469683,2014-06-02 20:23:00,40.7491,-73.9397,3,20,1,0,2,0,4,0
389094,2014-06-20 14:59:00,40.7738,-73.9823,2,14,7,0,2,4,4,0
128600,2014-06-12 14:31:00,40.7404,-73.9868,1,14,7,0,2,3,4,0
394262,2014-06-21 06:25:00,40.6603,-73.991,2,6,0,0,0,5,0,0
632362,2014-06-27 00:07:00,40.742,-74.0038,3,0,2,0,0,4,0,0
230335,2014-06-25 10:48:00,40.7605,-73.9736,1,10,7,0,2,2,4,0
455315,2014-06-30 08:13:00,40.7224,-74.0003,2,8,2,0,0,0,0,0
345490,2014-06-13 14:16:00,40.7055,-74.0139,2,14,2,0,0,4,0,0
40431,2014-06-02 09:08:00,40.7206,-73.9857,1,9,2,0,0,0,0,0
633036,2014-06-27 06:39:00,40.7673,-73.9825,3,6,7,0,2,4,4,0
167037,2014-06-17 07:59:00,40.6804,-73.969,1,7,0,0,0,1,0,0
646941,2014-06-29 11:15:00,40.804,-73.966,3,11,1,0,2,6,4,0
603309,2014-06-22 12:56:00,40.7355,-73.9831,3,12,2,0,0,6,0,0
535966,2014-06-12 09:46:00,40.7912,-73.9687,3,9,1,0,2,3,4,0
139985,2014-06-13 14:07:00,40.7476,-74.0037,1,14,2,0,0,4,4,0
52951,2014-06-03 20:04:00,40.7212,-73.9859,1,20,2,0,0,1,0,0
531485,2014-06-11 18:11:00,40.6523,-73.9735,3,18,0,0,0,2,0,0
24882,2014-06-23 06:32:00,40.7251,-73.9792,0,6,2,0,0,0,0,0
536256,2014-06-12 10:45:00,40.7281,-73.9846,3,10,2,0,0,3,0,0
199328,2014-06-20 19:38:00,40.7473,-74.0033,1,19,2,0,0,4,4,0
189956,2014-06-19 19:23:00,40.7625,-73.9777,1,19,7,0,2,3,4,0
622368,2014-06-25 19:05:00,40.7637,-73.9736,3,19,7,0,2,2,4,0
76955,2014-06-06 11:37:00,40.7776,-73.9491,1,11,1,0,2,4,4,0
442288,2014-06-28 02:47:00,40.7194,-73.9942,2,2,2,0,0,5,0,0
627516,2014-06-26 14:18:00,40.7579,-73.9776,3,14,7,0,2,3,4,0
145351,2014-06-13 21:08:00,40.7111,-73.9655,1,21,0,0,0,4,0,0
332179,2014-06-11 18:38:00,40.7227,-74.0005,2,18,2,0,0,2,0,0
441296,2014-06-27 23:19:00,40.7544,-73.9768,2,23,7,0,2,4,4,0
317327,2014-06-09 08:15:00,40.7246,-73.8453,2,8,6,-1,1,0,3,-1
198474,2014-06-20 18:01:00,40.7642,-73.973,1,18,7,0,2,4,4,0
128273,2014-06-12 13:54:00,40.6441,-73.9674,1,13,0,0,0,3,0,0
210733,2014-06-22 11:51:00,40.7628,-73.9734,1,11,7,0,2,6,4,0
467357,2014-06-02 14:02:00,40.7913,-73.9697,3,14,1,0,2,0,4,0
48522,2014-06-03 13:40:00,40.7641,-73.9765,1,13,7,0,2,1,4,0
261977,2014-06-28 21:53:00,40.6858,-73.9178,1,21,0,0,0,5,0,0
40483,2014-06-02 09:23:00,40.762,-73.9789,1,9,7,0,2,0,4,0
259544,2014-06-28 16:19:00,40.6831,-73.9811,1,16,0,0,0,5,0,0
454370,2014-06-30 03:18:00,40.723,-73.8504,2,3,6,-1,1,0,3,-1
380466,2014-06-19 13:46:00,40.779,-73.9872,2,13,7,0,2,3,4,0
52519,2014-06-03 19:15:00,40.7169,-74.0147,1,19,2,0,0,1,0,0
413063,2014-06-24 15:56:00,40.7299,-74.0083,2,15,2,0,0,1,0,0
585567,2014-06-19 17:31:00,40.7411,-73.9845,3,17,7,0,2,3,4,0
360839,2014-06-16 09:11:00,40.7354,-73.9748,2,9,7,0,0,0,0,0
174622,2014-06-18 06:56:00,40.7579,-73.9892,1,6,7,0,2,2,4,0
31905,2014-06-30 11:33:00,40.7568,-73.9844,0,11,7,0,2,0,4,0
661819,2014-06-23 14:46:00,40.7705,-73.8654,4,14,6,2,1,0,3,2
436086,2014-06-27 12:05:00,40.7571,-73.9781,2,12,7,0,2,4,4,0
500467,2014-06-06 23:15:00,40.7199,-74.0003,3,23,2,0,0,4,0,0
175065,2014-06-18 07:50:00,40.7971,-73.9716,1,7,1,0,2,2,4,0
271244,2014-06-30 11:28:00,40.7578,-74.0009,1,11,7,0,2,0,4,0
479872,2014-06-04 13:13:00,40.7502,-73.9868,3,13,7,0,2,2,4,0
631541,2014-06-26 21:54:00,40.6459,-73.7767,3,21,3,1,4,3,1,1
31672,2014-06-30 05:07:00,40.7486,-73.9425,0,5,1,0,2,0,4,0
271033,2014-06-30 10:31:00,40.7363,-73.991,1,10,2,0,2,0,0,0
615545,2014-06-24 19:14:00,40.7539,-73.9871,3,19,7,0,2,1,4,0
335697,2014-06-12 09:05:00,40.7561,-73.975,2,9,7,0,2,3,4,0
598190,2014-06-21 15:19:00,40.7505,-73.9984,3,15,7,0,2,5,4,0
370661,2014-06-17 23:38:00,40.7321,-73.9882,2,23,2,0,0,1,0,0
209020,2014-06-22 00:25:00,40.7547,-73.9247,1,0,1,0,2,6,4,0
15971,2014-06-14 11:10:00,40.7614,-73.9749,0,11,7,0,2,5,4,0
199308,2014-06-20 19:36:00,40.7592,-73.9789,1,19,7,0,2,4,4,0
629562,2014-06-26 18:15:00,40.7563,-73.9735,3,18,7,0,2,3,4,0
558935,2014-06-15 05:43:00,40.7074,-73.9674,3,5,0,0,0,6,0,0
530954,2014-06-11 17:20:00,40.7669,-73.961,3,17,1,0,2,2,4,0
167837,2014-06-17 10:42:00,40.7365,-73.9908,1,10,2,0,2,1,0,0
282078,2014-06-02 18:13:00,40.7741,-73.8725,2,18,6,2,1,0,3,2
271915,2014-06-30 13:56:00,40.7599,-73.9762,1,13,7,0,2,0,4,0
4182,2014-06-04 22:23:00,40.7064,-74.0164,0,22,2,0,0,2,0,0
37654,2014-06-01 19:28:00,40.7732,-73.8855,1,19,6,2,1,6,3,2
572204,2014-06-17 19:25:00,40.7746,-73.9186,3,19,1,0,2,1,3,0
588003,2014-06-19 21:46:00,40.7586,-73.9813,3,21,7,0,2,3,4,0
272800,2014-06-30 16:21:00,40.7098,-74.0103,1,16,2,0,0,0,0,0
542056,2014-06-12 22:16:00,40.7685,-73.8625,3,22,6,2,1,3,3,2
226539,2014-06-24 20:08:00,40.7184,-73.9587,1,20,0,0,0,1,0,0
253377,2014-06-27 19:09:00,40.72,-73.9992,1,19,2,0,0,4,0,0
39284,2014-06-02 06:05:00,40.645,-73.7817,1,6,3,1,4,0,1,1
489899,2014-06-05 17:30:00,40.7576,-73.9732,3,17,7,0,2,3,4,0
324723,2014-06-10 15:57:00,40.7387,-73.9923,2,15,2,0,2,1,0,0
108765,2014-06-10 11:02:00,40.7377,-73.9246,1,11,1,0,2,1,4,0
650077,2014-06-30 05:30:00,40.7221,-73.9965,3,5,2,0,0,0,0,0
155555,2014-06-15 10:43:00,40.742,-73.9979,1,10,2,0,0,6,0,0
157450,2014-06-15 16:53:00,40.694,-74.0008,1,16,2,0,0,6,0,0
237049,2014-06-25 23:03:00,40.7236,-73.9507,1,23,0,0,0,2,0,0
321051,2014-06-09 20:20:00,40.7402,-73.9857,2,20,7,0,2,0,4,0
204646,2014-06-21 15:10:00,40.7575,-74.0007,1,15,7,0,2,5,4,0
8582,2014-06-08 18:12:00,40.7509,-73.9944,0,18,7,0,2,6,4,0
458483,2014-06-30 18:39:00,40.7238,-73.9992,2,18,2,0,0,0,0,0
46834,2014-06-03 08:16:00,40.7545,-73.9638,1,8,7,0,2,1,4,0
11794,2014-06-11 14:42:00,40.7271,-74.0074,0,14,2,0,0,2,0,0
311043,2014-06-07 21:55:00,40.7611,-73.9758,2,21,7,0,2,5,4,0
518353,2014-06-09 20:34:00,40.746,-74.0079,3,20,2,0,0,0,4,0
540570,2014-06-12 19:45:00,40.7452,-73.9914,3,19,7,0,2,3,4,0
283955,2014-06-03 08:04:00,40.7399,-73.9854,2,8,7,0,2,1,4,0
501118,2014-06-07 01:05:00,40.7575,-73.997,3,1,7,0,2,5,4,0
10616,2014-06-10 16:05:00,40.7451,-73.9937,0,16,7,0,2,1,4,0
182876,2014-06-19 00:49:00,40.788,-73.9785,1,0,1,0,2,3,4,0
640342,2014-06-28 08:13:00,40.766,-73.9635,3,8,1,0,2,5,4,0
653875,2014-06-30 19:29:00,40.7135,-73.9343,3,19,0,0,0,0,0,0
524986,2014-06-10 20:36:00,40.7547,-73.9837,3,20,7,0,2,1,4,0
17258,2014-06-15 21:48:00,40.6468,-73.7779,0,21,3,1,4,6,1,1
214079,2014-06-22 21:57:00,40.6597,-73.8243,1,21,3,-1,4,6,1,-1
214183,2014-06-22 22:17:00,40.732,-74.0035,1,22,2,0,0,6,0,0
195756,2014-06-20 12:44:00,40.7414,-74.001,1,12,2,0,0,4,0,0
419648,2014-06-25 15:00:00,40.6535,-73.9529,2,15,0,0,0,2,0,0
600189,2014-06-21 20:59:00,40.7109,-73.9617,3,20,0,0,0,5,0,0
619130,2014-06-25 11:47:00,40.7376,-74.1742,3,11,5,-1,3,2,2,-1
306730,2014-06-06 23:59:00,40.7231,-73.9839,2,23,2,0,0,4,0,0
514354,2014-06-09 09:22:00,40.7423,-73.986,3,9,7,0,2,0,4,0
621236,2014-06-25 17:12:00,40.7209,-73.9568,3,17,0,0,0,2,0,0
402974,2014-06-22 17:50:00,40.7446,-73.9795,2,17,7,0,2,6,4,0
371510,2014-06-18 07:39:00,40.7897,-73.9757,2,7,1,0,2,2,4,0
107046,2014-06-10 06:38:00,40.6975,-73.9934,1,6,0,0,0,1,0,0
417020,2014-06-25 06:57:00,40.7324,-74.1295,2,6,5,-1,3,2,2,-1
221747,2014-06-24 07:50:00,40.7799,-73.9767,1,7,1,0,2,1,4,0
596892,2014-06-21 09:19:00,40.7121,-73.9663,3,9,0,0,0,5,0,0
487334,2014-06-05 11:03:00,40.7624,-73.9767,3,11,7,0,2,3,4,0
138143,2014-06-13 09:31:00,40.7794,-73.9753,1,9,1,0,2,4,4,0
88582,2014-06-07 18:15:00,40.7114,-73.9199,1,18,0,0,0,5,0,0
605757,2014-06-22 21:47:00,40.7684,-73.8624,3,21,6,2,1,6,3,2
258485,2014-06-28 13:53:00,40.6914,-73.738,1,13,3,-1,4,5,1,-1
572223,2014-06-17 19:27:00,40.7493,-73.9881,3,19,7,0,2,1,4,0
331809,2014-06-11 17:50:00,40.7627,-73.9814,2,17,7,0,2,2,4,0
442231,2014-06-28 02:23:00,40.7365,-74.0083,2,2,2,0,0,5,0,0
263875,2014-06-29 02:37:00,40.7214,-73.9877,1,2,2,0,0,6,0,0
472149,2014-06-03 10:32:00,40.7419,-73.975,3,10,7,0,2,1,4,0
324746,2014-06-10 16:00:00,40.742,-74.004,2,16,2,0,0,1,0,0
89260,2014-06-07 19:44:00,40.7256,-74.0022,1,19,2,0,0,5,0,0
650355,2014-06-30 06:48:00,40.7461,-73.9945,3,6,7,0,2,0,4,0
13331,2014-06-12 16:20:00,40.7388,-73.989,0,16,2,0,2,3,0,0
653681,2014-06-30 18:46:00,40.7618,-73.9705,3,18,7,0,2,0,4,0
386872,2014-06-20 07:31:00,40.7441,-73.9733,2,7,7,0,2,4,4,0
310585,2014-06-07 20:30:00,40.763,-73.9641,2,20,7,0,2,5,4,0
409397,2014-06-23 21:27:00,40.7628,-73.9759,2,21,7,0,2,0,4,0
354293,2014-06-14 20:47:00,40.7163,-73.9615,2,20,0,0,0,5,0,0
406753,2014-06-23 13:59:00,40.7508,-73.9766,2,13,7,0,2,0,4,0
276877,2014-06-01 12:40:00,40.7008,-73.9239,2,12,0,0,0,6,0,0
173251,2014-06-17 21:45:00,40.7502,-73.9945,1,21,7,0,2,1,4,0
421026,2014-06-25 17:21:00,40.7847,-73.9735,2,17,1,0,2,2,4,0
34958,2014-06-01 12:41:00,40.7162,-73.9658,1,12,0,0,0,6,0,0
66005,2014-06-05 09:20:00,40.7212,-74.0003,1,9,2,0,0,3,0,0
584217,2014-06-19 14:59:00,40.7035,-74.0116,3,14,2,0,0,3,0,0
343086,2014-06-13 07:11:00,40.7796,-73.9498,2,7,1,0,2,4,4,0
85303,2014-06-07 10:14:00,40.7081,-74.0064,1,10,2,0,0,5,0,0
425469,2014-06-26 06:52:00,40.7442,-73.9938,2,6,7,0,2,3,4,0
567459,2014-06-17 01:11:00,40.7216,-73.9946,3,1,2,0,0,1,0,0
337755,2014-06-12 15:47:00,40.7431,-74.0074,2,15,2,0,0,3,0,0
582858,2014-06-19 10:37:00,40.7262,-73.9783,3,10,2,0,0,3,0,0
654382,2014-06-30 21:10:00,40.74,-73.99,3,21,2,0,2,0,0,0
180841,2014-06-18 19:43:00,40.763,-73.9719,1,19,7,0,2,2,4,0
566989,2014-06-16 21:28:00,40.6779,-73.9701,3,21,0,0,0,0,0,0
289577,2014-06-04 09:23:00,40.727,-73.9838,2,9,2,0,0,2,0,0
273845,2014-06-30 18:40:00,40.7637,-73.9963,1,18,7,0,2,0,4,0
600335,2014-06-21 21:27:00,40.7558,-73.9882,3,21,7,0,2,5,4,0
285277,2014-06-03 14:44:00,40.7821,-73.9805,2,14,1,0,2,1,4,0
359501,2014-06-15 22:41:00,40.6881,-73.9918,2,22,0,0,0,6,0,0
224823,2014-06-24 16:45:00,40.7331,-73.9929,1,16,2,0,0,1,0,0
413370,2014-06-24 16:33:00,40.7547,-73.9843,2,16,7,0,2,1,4,0
280246,2014-06-02 09:36:00,40.6435,-73.7901,2,9,3,1,4,0,1,1
426434,2014-06-26 09:34:00,40.7049,-74.0071,2,9,2,0,0,3,0,0
564778,2014-06-16 14:43:00,40.722,-73.9919,3,14,2,0,0,0,0,0
240432,2014-06-26 12:57:00,40.757,-73.9671,1,12,7,0,2,3,4,0
232414,2014-06-25 15:53:00,40.7517,-73.9867,1,15,7,0,2,2,4,0
470054,2014-06-02 21:28:00,40.7891,-73.9549,3,21,1,0,2,0,4,0
236769,2014-06-25 22:23:00,40.7407,-74.005,1,22,2,0,0,2,0,0
495573,2014-06-06 12:28:00,40.7461,-73.9863,3,12,7,0,2,4,4,0
337874,2014-06-12 16:02:00,40.7218,-74.0041,2,16,2,0,0,3,0,0
236121,2014-06-25 21:15:00,40.718,-73.9902,1,21,2,0,0,2,0,0
406550,2014-06-23 13:11:00,40.7576,-73.9752,2,13,7,0,2,0,4,0
104631,2014-06-09 18:34:00,40.7877,-73.9553,1,18,1,0,2,0,4,0
400759,2014-06-22 10:13:00,40.7708,-73.8656,2,10,6,2,1,6,3,2
419338,2014-06-25 14:20:00,40.8647,-73.8463,2,14,6,-1,2,2,3,-1
290908,2014-06-04 15:30:00,40.719,-73.9991,2,15,2,0,0,2,0,0
244297,2014-06-26 19:18:00,40.6449,-73.7823,1,19,3,1,4,3,1,1
227680,2014-06-24 22:31:00,40.7592,-73.9746,1,22,7,0,2,1,4,0
56535,2014-06-04 10:27:00,40.7617,-73.9665,1,10,7,0,2,2,4,0
627701,2014-06-26 14:45:00,40.7627,-73.9823,3,14,7,0,2,3,4,0
575178,2014-06-18 09:10:00,40.7706,-73.8671,3,9,6,2,1,2,3,2
344413,2014-06-13 10:28:00,40.7547,-73.9857,2,10,7,0,2,4,4,0
258884,2014-06-28 14:57:00,40.7544,-73.991,1,14,7,0,2,5,4,0
309895,2014-06-07 18:09:00,40.7424,-73.9339,2,18,1,0,2,5,4,0
140849,2014-06-13 15:42:00,40.7471,-73.9897,1,15,7,0,2,4,4,0
334934,2014-06-12 07:04:00,40.6775,-73.9744,2,7,0,0,0,3,0,0
406621,2014-06-23 13:29:00,40.6719,-73.9774,2,13,0,0,0,0,0,0
37692,2014-06-01 19:36:00,40.7515,-73.9938,1,19,7,0,2,6,4,0
163549,2014-06-16 17:10:00,40.7494,-73.9881,1,17,7,0,2,0,4,0
20332,2014-06-18 19:44:00,40.7539,-73.9886,0,19,7,0,2,2,4,0
489405,2014-06-05 16:40:00,40.7208,-73.9949,3,16,2,0,0,3,0,0
395536,2014-06-21 13:47:00,40.7578,-74.0007,2,13,7,0,2,5,4,0
474708,2014-06-03 17:24:00,40.7801,-73.9509,3,17,1,0,2,1,4,0
5519,2014-06-05 20:06:00,40.7561,-73.9832,0,20,7,0,2,3,4,0
111418,2014-06-10 16:54:00,40.7809,-73.9762,1,16,1,0,2,1,4,0
268828,2014-06-29 22:30:00,40.7741,-73.8729,1,22,6,2,1,6,3,2
39237,2014-06-02 05:51:00,40.7591,-73.9958,1,5,7,0,2,0,4,0
657598,2014-06-10 13:11:00,40.7538,-73.9869,4,13,7,0,2,1,4,0
249730,2014-06-27 11:30:00,40.7937,-73.9724,1,11,1,0,2,4,4,0
588358,2014-06-19 22:22:00,40.7414,-73.9976,3,22,2,0,0,3,0,0
547671,2014-06-13 16:09:00,40.7398,-73.9867,3,16,7,0,2,4,4,0
237825,2014-06-26 05:35:00,40.7142,-74.0104,1,5,2,0,0,3,0,0
73781,2014-06-05 22:46:00,40.7613,-73.9798,1,22,7,0,2,3,4,0
378919,2014-06-19 08:36:00,40.7166,-74.01,2,8,2,0,0,3,0,0
78020,2014-06-06 14:20:00,40.7312,-73.9756,1,14,2,0,0,4,0,0
108825,2014-06-10 11:12:00,40.773,-73.9663,1,11,1,0,2,1,4,0
416692,2014-06-25 05:34:00,40.7326,-74.0089,2,5,2,0,0,2,0,0
325750,2014-06-10 18:04:00,40.7443,-73.9744,2,18,7,0,2,1,4,0
152461,2014-06-14 21:10:00,40.7137,-73.9611,1,21,0,0,0,5,0,0
161421,2014-06-16 11:08:00,40.7742,-73.8724,1,11,6,2,1,0,3,2
103781,2014-06-09 17:10:00,40.7536,-73.9803,1,17,7,0,2,0,4,0
341675,2014-06-12 22:46:00,40.7106,-74.0114,2,22,2,0,0,3,0,0
36522,2014-06-01 16:37:00,40.7224,-74.0097,1,16,2,0,0,6,0,0
605367,2014-06-22 20:13:00,40.7397,-73.9732,3,20,7,0,2,6,4,0
58184,2014-06-04 15:08:00,40.7559,-73.987,1,15,7,0,2,2,4,0
280729,2014-06-02 12:53:00,40.7229,-74.0047,2,12,2,0,0,0,0,0
575828,2014-06-18 11:34:00,40.7129,-73.9572,3,11,0,0,0,2,0,0
168142,2014-06-17 11:51:00,40.6704,-73.931,1,11,0,0,0,1,0,0
328223,2014-06-11 06:57:00,40.7807,-73.9839,2,6,7,0,2,2,4,0
231596,2014-06-25 14:21:00,40.7288,-73.9875,1,14,2,0,0,2,0,0
587297,2014-06-19 20:36:00,40.7384,-73.9916,3,20,2,0,2,3,0,0
619283,2014-06-25 12:26:00,40.7748,-73.9902,3,12,7,0,2,2,4,0
205854,2014-06-21 17:50:00,40.7336,-73.7,1,17,8,-1,4,5,1,-1
426988,2014-06-26 11:22:00,40.7715,-73.9593,2,11,1,0,2,3,4,0
644210,2014-06-28 21:49:00,40.6975,-73.9586,3,21,0,0,0,5,0,0
572466,2014-06-17 20:08:00,40.7429,-74.0079,3,20,2,0,0,1,0,0
359260,2014-06-15 21:34:00,40.7543,-73.9993,2,21,7,0,2,6,4,0
454575,2014-06-30 05:37:00,40.7468,-73.9561,2,5,7,0,0,0,4,0
608088,2014-06-23 12:13:00,40.7521,-73.5878,3,12,8,-1,1,0,1,-1
189104,2014-06-19 18:04:00,40.7823,-73.9815,1,18,1,0,2,3,4,0
29762,2014-06-27 18:51:00,40.7464,-73.9721,0,18,7,0,2,4,4,0
158923,2014-06-15 21:42:00,40.7605,-73.98,1,21,7,0,2,6,4,0
288800,2014-06-04 06:37:00,40.771,-73.9617,2,6,1,0,2,2,4,0
33403,2014-06-01 03:09:00,40.7002,-73.9197,1,3,0,0,0,6,0,0
663113,2014-06-27 17:18:00,40.7357,-73.9939,4,17,2,0,0,4,0,0
301440,2014-06-06 07:28:00,40.7656,-73.9626,2,7,1,0,2,4,4,0
299775,2014-06-05 21:29:00,40.7366,-73.9909,2,21,2,0,2,3,0,0
638947,2014-06-27 23:07:00,40.7388,-73.9886,3,23,2,0,2,4,0,0
54481,2014-06-04 00:48:00,40.7217,-74.0043,1,0,2,0,0,2,0,0
53530,2014-06-03 21:08:00,40.6764,-73.9925,1,21,0,0,0,1,0,0
117556,2014-06-11 10:34:00,40.7196,-74.0,1,10,2,0,0,2,0,0
573545,2014-06-17 22:58:00,40.7696,-73.9918,3,22,7,0,2,1,4,0
468034,2014-06-02 16:03:00,40.75,-74.0043,3,16,2,0,0,0,4,0
643710,2014-06-28 20:24:00,40.7741,-73.9808,3,20,7,0,2,5,4,0
564987,2014-06-16 15:28:00,40.7586,-73.9775,3,15,7,0,2,0,4,0
458263,2014-06-30 18:05:00,40.7625,-73.9964,2,18,7,0,2,0,4,0
579379,2014-06-18 20:02:00,40.7188,-74.0104,3,20,2,0,0,2,0,0
325025,2014-06-10 16:37:00,40.7633,-73.9717,2,16,7,0,2,1,4,0
89589,2014-06-07 20:29:00,40.7055,-73.9328,1,20,0,0,0,5,0,0
504954,2014-06-07 18:28:00,41.0509,-73.9196,3,18,4,-1,1,5,3,-1
26237,2014-06-24 19:01:00,40.7573,-73.9725,0,19,7,0,2,1,4,0
427391,2014-06-26 12:50:00,40.7558,-73.9282,2,12,1,0,2,3,4,0
429463,2014-06-26 17:03:00,40.7566,-73.9889,2,17,7,0,2,3,4,0
637225,2014-06-27 18:52:00,40.7275,-74.0441,3,18,2,0,0,4,0,0
319682,2014-06-09 16:27:00,40.6448,-73.7823,2,16,3,1,4,0,1,1
578953,2014-06-18 18:59:00,40.7503,-73.9948,3,18,7,0,2,2,4,0
495184,2014-06-06 11:07:00,40.7602,-74.0027,3,11,7,0,2,4,4,0
622868,2014-06-25 20:12:00,40.7566,-73.9723,3,20,7,0,2,2,4,0
555999,2014-06-14 17:53:00,40.6748,-73.9713,3,17,0,0,0,5,0,0
183108,2014-06-19 04:44:00,40.7276,-73.8603,1,4,6,-1,1,3,3,-1
426105,2014-06-26 08:28:00,40.7206,-73.9995,2,8,2,0,0,3,0,0
554610,2014-06-14 13:58:00,40.7076,-74.0138,3,13,2,0,0,5,0,0
231472,2014-06-25 14:05:00,40.703,-73.9844,1,14,0,0,0,2,0,0
638016,2014-06-27 21:03:00,40.7762,-73.9896,3,21,7,0,2,4,4,0
571568,2014-06-17 18:00:00,40.7303,-73.9926,3,18,2,0,0,1,0,0
592426,2014-06-20 16:03:00,40.7508,-73.9983,3,16,7,0,2,4,4,0
205612,2014-06-21 17:16:00,40.7155,-73.9647,1,17,0,0,0,5,0,0
227065,2014-06-24 21:10:00,40.7211,-74.0048,1,21,2,0,0,1,0,0
431816,2014-06-26 20:35:00,40.6882,-73.9877,2,20,0,0,0,3,0,0
86256,2014-06-07 13:14:00,40.7564,-73.9724,1,13,7,0,2,5,4,0
239180,2014-06-26 09:08:00,40.63,-74.0284,1,9,0,-1,0,3,0,-1
463540,2014-06-01 18:05:00,40.7035,-73.9639,3,18,0,0,0,6,0,0
494219,2014-06-06 07:43:00,40.7175,-74.0086,3,7,2,0,0,4,0,0
105915,2014-06-09 21:47:00,40.7617,-73.965,1,21,7,0,2,0,4,0
221647,2014-06-24 07:36:00,40.7351,-74.0061,1,7,2,0,0,1,0,0
346624,2014-06-13 16:51:00,40.7435,-73.9917,2,16,7,0,2,4,4,0
301373,2014-06-06 07:13:00,40.785,-73.9541,2,7,1,0,2,4,4,0
645427,2014-06-29 00:47:00,40.7863,-73.9503,3,0,1,0,2,6,4,0
152542,2014-06-14 21:21:00,40.7592,-73.969,1,21,7,0,2,5,4,0
271127,2014-06-30 10:56:00,40.6966,-73.9665,1,10,0,0,0,0,0,0
265201,2014-06-29 11:18:00,40.6932,-73.9714,1,11,0,0,0,6,0,0
296146,2014-06-05 11:10:00,40.7513,-73.9806,2,11,7,0,2,3,4,0
291055,2014-06-04 15:49:00,40.7683,-73.8623,2,15,6,2,1,2,3,2
623572,2014-06-25 21:40:00,40.7612,-73.9723,3,21,7,0,2,2,4,0
174722,2014-06-18 07:10:00,40.7107,-74.0086,1,7,2,0,0,2,0,0
606418,2014-06-23 05:04:00,40.7214,-73.9886,3,5,2,0,0,0,0,0
452589,2014-06-29 17:53:00,40.726,-73.9929,2,17,2,0,0,6,0,0
405934,2014-06-23 10:11:00,40.6634,-73.9894,2,10,0,0,0,0,0,0
523461,2014-06-10 17:16:00,40.7558,-73.9943,3,17,7,0,2,1,4,0
654991,2014-06-01 16:14:00,40.7407,-73.9839,4,16,7,0,2,6,4,0
354651,2014-06-14 21:47:00,40.7507,-73.9835,2,21,7,0,2,5,4,0
352348,2014-06-14 14:50:00,40.7348,-73.9862,2,14,2,0,0,5,0,0
601898,2014-06-22 01:39:00,40.7247,-74.0063,3,1,2,0,0,6,0,0
344349,2014-06-13 10:11:00,40.7366,-73.9798,2,10,7,0,0,4,0,0
419663,2014-06-25 15:02:00,40.6447,-73.7819,2,15,3,1,4,2,1,1
451264,2014-06-29 14:02:00,40.7398,-73.9815,2,14,7,0,2,6,4,0
471876,2014-06-03 09:21:00,40.7227,-73.9981,3,9,2,0,0,1,0,0
371936,2014-06-18 08:54:00,40.7882,-73.9757,2,8,1,0,2,2,4,0
636829,2014-06-27 17:57:00,40.7499,-73.9813,3,17,7,0,2,4,4,0
24165,2014-06-22 07:24:00,40.7581,-73.9645,0,7,7,0,2,6,4,0
405536,2014-06-23 08:20:00,40.7341,-73.985,2,8,2,0,0,0,0,0
421366,2014-06-25 17:49:00,40.774,-73.9826,2,17,7,0,2,2,4,0
546195,2014-06-13 12:21:00,40.7143,-74.0142,3,12,2,0,0,4,0,0
144825,2014-06-13 20:05:00,40.7114,-73.9819,1,20,2,0,0,4,0,0
273481,2014-06-30 17:47:00,40.7465,-73.9478,1,17,7,0,2,0,4,0
302454,2014-06-06 12:02:00,40.7365,-74.0036,2,12,2,0,0,4,0,0
543355,2014-06-13 05:06:00,40.7833,-73.9747,3,5,1,0,2,4,4,0
618879,2014-06-25 10:48:00,40.7671,-73.9668,3,10,7,0,2,2,4,0
224604,2014-06-24 16:23:00,40.7581,-73.9725,1,16,7,0,2,1,4,0
296935,2014-06-05 14:41:00,40.6235,-74.0281,2,14,0,-1,0,3,0,-1
292774,2014-06-04 19:52:00,40.7561,-73.9875,2,19,7,0,2,2,4,0
610435,2014-06-23 20:21:00,40.7472,-73.8874,3,20,6,-1,1,0,3,-1
349000,2014-06-13 20:19:00,40.7601,-73.9717,2,20,7,0,2,4,4,0
362261,2014-06-16 15:52:00,40.737,-73.9955,2,15,2,0,0,0,0,0
663817,2014-06-30 20:02:00,40.7179,-74.0032,4,20,2,0,0,0,0,0
351486,2014-06-14 10:16:00,40.7341,-74.0002,2,10,2,0,0,5,0,0
254926,2014-06-27 22:20:00,40.707,-73.9237,1,22,0,0,0,4,0,0
102670,2014-06-09 15:07:00,40.7762,-73.9896,1,15,7,0,2,0,4,0
295993,2014-06-05 10:36:00,40.7257,-74.0058,2,10,2,0,0,3,0,0
532279,2014-06-11 19:48:00,40.7408,-73.9858,3,19,7,0,2,2,4,0
